1752016009.399647,0
1752016009.505877,6
1752016009.610618,11
1752016009.714886,18
1752016009.819130,24
1752016009.924080,33
1752016010.030571,39
1752016010.136954,48
1752016010.240293,50
1752016010.343962,62
1752016010.448098,68
1752016010.553517,78
1752016010.657643,83
1752016010.765233,93
1752016010.872195,98
1752016010.977634,99
1752016011.081256,100
1752016011.185207,100
1752016011.290598,100
1752016011.394690,100
1752016011.500508,100
1752016011.604405,100
1752016011.709552,99
1752016011.814108,100
1752016011.918294,99
1752016012.023183,100
1752016012.127884,100
1752016012.233157,99
1752016012.337173,99
1752016012.443121,99
1752016012.548212,99
1752016012.652951,99
1752016012.758909,99
1752016012.863946,99
1752016012.970345,98
1752016013.076057,99
1752016013.180292,99
1752016013.284751,98
1752016013.389693,97
1752016013.495991,99
1752016013.600287,99
1752016013.704383,98
1752016013.813062,99
1752016013.917919,98
1752016014.022031,97
1752016014.126737,98
1752016014.233573,97
1752016014.338603,95
1752016014.443657,99
1752016014.549014,98
1752016014.654382,98
1752016014.758997,98
1752016014.863154,98
1752016014.967276,98
1752016015.070909,99
1752016015.175488,98
1752016015.279792,100
1752016015.385725,98
1752016015.492000,99
1752016015.597135,99
1752016015.703697,99
1752016015.807158,99
1752016015.912448,99
1752016016.015935,99
1752016016.119990,100
1752016016.230905,99
1752016016.335285,97
1752016016.441562,97
1752016016.549630,99
1752016016.657848,95
1752016016.762654,89
1752016016.869107,83
1752016016.974684,78
1752016017.085820,74
1752016017.189678,73
1752016017.293748,74
1752016017.397237,76
1752016017.500816,77
1752016017.609329,74
1752016017.716462,73
1752016017.821957,71
1752016017.926039,73
1752016018.030482,72
1752016018.134251,73
1752016018.241823,73
1752016018.346876,72
1752016018.450356,71
1752016018.562143,71
1752016018.668040,70
1752016018.772939,70
1752016018.881697,71
1752016018.986830,71
1752016019.093785,69
1752016019.198333,68
1752016019.302862,69
1752016019.406649,70
1752016019.513061,68
1752016019.617618,67
1752016019.723357,68
1752016019.829269,68
1752016019.933357,68
1752016020.039577,68
1752016020.143971,68
1752016020.248933,68
1752016020.357241,66
1752016020.463885,67
1752016020.568282,66
1752016020.672820,65
1752016020.777447,66
1752016020.881641,67
1752016020.985410,67
1752016021.092407,66
1752016021.197377,65
1752016021.301631,66
1752016021.409763,67
1752016021.518011,65
1752016021.624875,66
1752016021.730758,66
1752016021.834802,67
1752016021.939120,67
1752016022.042759,64
1752016022.146298,65
1752016022.251321,63
1752016022.356787,65
1752016022.478098,64
1752016022.589994,64
1752016022.694455,66
1752016022.799791,63
1752016022.906466,64
1752016023.010548,64
1752016023.116484,67
1752016023.220948,65
1752016023.325379,66
1752016023.430370,65
1752016023.533818,64
1752016023.637853,63
1752016023.742013,62
1752016023.846877,64
1752016023.951574,64
1752016024.056234,64
1752016024.163157,64
1752016024.272169,62
1752016024.383035,63
1752016024.486816,62
1752016024.594084,62
1752016024.698692,64
1752016024.802846,63
1752016024.914349,63
1752016025.018615,63
1752016025.123639,61
1752016025.227710,63
1752016025.333319,62
1752016025.437651,63
1752016025.541995,64
1752016025.647248,63
1752016025.751056,64
1752016025.854893,65
1752016025.962658,62
1752016026.066429,64
1752016026.171277,63
1752016026.275026,63
1752016026.378480,63
1752016026.482455,64
1752016026.586357,64
1752016026.690587,63
1752016026.796860,63
1752016026.901677,64
1752016027.005809,63
1752016027.110086,64
1752016027.214341,63
1752016027.326489,62
1752016027.430691,63
1752016027.536899,62
1752016027.643644,63
1752016027.750114,62
1752016027.856309,63
1752016027.961601,63
1752016028.066660,63
1752016028.177693,63
1752016028.282724,63
1752016028.387427,61
1752016028.493781,63
1752016028.604410,62
1752016028.709205,63
1752016028.818495,63
1752016028.922633,63
1752016029.026899,64
1752016029.130951,64
1752016029.240447,62
1752016029.345109,63
1752016029.449291,63
1752016029.554108,63
1752016029.659033,64
1752016029.763042,64
1752016029.866770,65
1752016029.972772,65
1752016030.078444,64
1752016030.182224,64
1752016030.285753,64
1752016030.392239,64
1752016030.495882,65
1752016030.625120,64
1752016030.736726,65
1752016030.840948,65
1752016030.947229,65
1752016031.053489,65
1752016031.159928,66
1752016031.263124,66
1752016031.366685,66
1752016031.470484,66
1752016031.576613,67
1752016031.681460,67
1752016031.788268,65
1752016031.892534,66
1752016031.996571,65
1752016032.100747,66
1752016032.204531,66
1752016032.308539,66
1752016032.412468,66
1752016032.519678,66
1752016032.628211,65
1752016032.732138,66
1752016032.836675,64
1752016032.939726,66
1752016033.050987,66
1752016033.156838,66
1752016033.262121,66
1752016033.365991,65
1752016033.472848,66
1752016033.578660,65
1752016033.682293,65
1752016033.786567,65
1752016033.891523,66
1752016033.996402,66
1752016034.100392,65
1752016034.213001,66
1752016034.319200,65
1752016034.425461,65
1752016034.529197,66
1752016034.636436,65
1752016034.742246,65
1752016034.855432,65
1752016034.965619,65
1752016035.069795,66
1752016035.176241,67
1752016035.280560,66
1752016035.384247,66
1752016035.490513,66
1752016035.594950,66
1752016035.701645,68
1752016035.805947,68
1752016035.909831,68
1752016036.014716,68
1752016036.119606,68
1752016036.223148,68
1752016036.329293,68
1752016036.434587,69
1752016036.539411,68
1752016036.645550,68
1752016036.749703,67
1752016036.857941,68
1752016036.963097,67
1752016037.074477,66
1752016037.179459,68
1752016037.284776,66
1752016037.389425,67
1752016037.495888,67
1752016037.599887,69
1752016037.704887,69
1752016037.809259,69
1752016037.914174,69
1752016038.018371,68
1752016038.124575,68
1752016038.230339,69
1752016038.336549,68
1752016038.440153,68
1752016038.544988,75
